Time,,,,,,,A/C Mach,A/C Heading (deg),Weapon LAT (deg),,Weapon ALT (ft),Weapon Downtrack (ft),Weapon Crosstrack (ft),,,,Wpn Heading,Wpn Pitch,Wpn Roll,,S1SYSTM01500,S1SYSTM00505,Target LAT (deg),,Target ALT (ft),S1FCPTT004,S1FCPTT005,,S1STGT101107,Tgt Impact Angle,S1STGT101106,Tgt Impact Heading,S1STGT101108,Tgt Offset North,Tgt Offset East,Tgt Offset Down,S1STGT101004
274:07:05:47.332,,,,,,,0.884745,11.764104,31.924287,,16780.867188,28163.152344,6060.639648,,,,1.530677,8.152769,-3.989856,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:47.395,,,,,,,0.884745,11.764104,31.924400,,16771.564453,28121.109375,6065.155762,,,,1.536946,8.122319,-3.951052,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:47.458,,,,,,,0.884745,11.764104,31.924516,,16762.242188,28077.712891,6068.800781,,,,1.543781,8.096079,-3.896252,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:47.521,,,,,,,0.884745,11.764104,31.924649,,16751.341797,28027.896484,6074.026367,,,,1.558447,8.070374,-3.832851,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:47.584,,,,,,,0.884745,11.764104,31.924765,,16741.978516,27984.507813,6077.586914,,,,1.573785,8.045946,-3.797151,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:47.647,,,,,,,0.884745,11.764104,31.924898,,16731.033203,27935.140625,6080.711426,,,,1.583835,8.010056,-3.764843,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:47.710,,,,,,,0.884745,11.764104,31.925011,,16721.628906,27892.947266,6084.342285,,,,1.587904,7.979575,-3.725268,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:47.773,,,,,,,0.884745,11.764104,31.925127,,16712.207031,27849.669922,6088.867676,,,,1.596959,7.944982,-3.677298,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:47.836,,,,,,,0.884745,11.764104,31.925240,,16702.767578,27807.644531,6091.703613,,,,1.606530,7.912944,-3.632046,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:47.899,,,,,,,0.884745,11.764104,31.925356,,16693.306641,27764.361328,6096.226074,,,,1.613515,7.888457,-3.584516,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:47.962,,,,,,,0.884745,11.764104,31.925489,,16682.248047,27714.771484,6098.789063,,,,1.627069,7.861226,-3.540330,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:48.025,,,,,,,0.884745,11.764104,31.925602,,16672.746094,27757.021484,5707.556152,,,,2.451654,7.831434,-3.507924,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:48.088,,,,,,,0.884745,11.764104,31.925735,,16661.638672,27707.482422,5712.370117,,,,2.461715,7.792849,-3.460501,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:48.151,,,,,,,0.884745,11.764104,31.925851,,16652.097656,27579.970703,6109.657227,,,,1.651312,7.765563,-3.427058,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:48.213,,,,,,,0.884745,11.764104,31.925964,,16642.537109,27537.935547,6112.476563,,,,1.660389,7.731316,-3.389474,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:48.276,,,,,,,0.884745,11.764104,31.926077,,16632.957031,27496.023438,6116.203613,,,,1.669152,7.702357,-3.342043,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:48.339,,,,,,,0.884745,11.764104,31.926193,,16623.357422,27452.759766,6119.057129,,,,1.681701,7.672471,-3.305257,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:48.402,,,,,,,0.884745,11.764104,31.926326,,16612.134766,27403.294922,6122.456543,,,,1.701293,7.634775,-3.259413,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:48.465,,,,,,,0.884745,11.764104,31.926439,,16602.494141,27361.406250,6126.052246,,,,1.713281,7.603703,-3.233534,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:48.528,,,,,,,0.884745,11.764104,31.926572,,16591.222656,27311.939453,6129.436523,,,,1.726513,7.566269,-3.189456,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:48.591,,,,,,,0.884745,11.764104,31.926685,,16581.541016,27269.916016,6132.119629,,,,1.738985,7.532933,-3.126894,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:48.654,,,,,,,0.884745,11.764104,31.926801,,16571.839844,27226.775391,6135.842773,,,,1.754550,7.503419,-3.087442,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:48.717,,,,,,,0.884745,11.764104,31.926913,,16562.117188,27184.867188,6137.993164,,,,1.767941,7.470876,-3.042398,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:48.780,,,,,,,0.884745,11.764104,31.927047,,16550.751953,27135.359375,6141.521484,,,,1.782813,7.441324,-2.963362,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:48.843,,,,,,,0.884745,11.764104,31.927159,,16540.986328,27093.462891,6143.619629,,,,1.797110,7.412718,-2.913117,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:48.906,,,,,,,0.884745,11.764104,31.927292,,16529.572266,27043.962891,6147.068359,,,,1.817782,7.385573,-2.866145,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:48.969,,,,,,,0.884745,11.764104,31.927405,,16519.765625,27002.181641,6150.099121,,,,1.835750,7.355862,-2.824271,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:49.032,,,,,,,0.884745,11.764104,31.927518,,16509.941406,26960.408203,6151.623535,,,,1.852013,7.323151,-2.787872,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:49.095,,,,,,,0.884745,11.764104,31.927630,,16500.097656,26918.589844,6154.791504,,,,1.862304,7.288505,-2.754227,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:49.158,,,,,,,0.884745,11.764104,31.927743,,16490.232422,26876.857422,6156.112305,,,,1.871243,7.260234,-2.708079,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:49.221,,,,,,,0.884745,11.764104,31.927876,,16478.697266,26827.355469,6159.527344,,,,1.887036,7.230017,-2.657275,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:49.284,,,,,,,0.884745,11.764104,31.927989,,16468.791016,26785.525391,6162.717285,,,,1.901602,7.200852,-2.615861,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:49.347,,,,,,,0.884745,11.764104,31.928122,,16457.208984,26736.226563,6165.224609,,,,1.911892,7.163421,-2.571304,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:49.410,,,,,,,0.884745,11.764104,31.928235,,16447.259766,26694.388672,6166.977051,,,,1.924755,7.132771,-2.513727,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:49.473,,,,,,,0.884745,11.764104,31.928348,,16437.289063,26652.503906,6170.376953,,,,1.942177,7.101921,-2.453291,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:49.536,,,,,,,0.884745,11.764104,31.928460,,16427.300781,26610.722656,6173.319336,,,,1.965771,7.068153,-2.404497,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:49.599,,,,,,,0.884745,11.764104,31.928573,,16417.292969,26568.898438,6174.985840,,,,1.991226,7.035709,-2.363841,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:49.662,,,,,,,0.884745,11.764104,31.928706,,16405.589844,26519.556641,6177.620117,,,,2.021107,7.000037,-2.322407,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:49.725,,,,,,,0.884745,11.764104,31.928819,,16395.539063,26478.007813,6179.549805,,,,2.036983,6.968573,-2.273324,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:49.788,,,,,,,0.884745,11.764104,31.928949,,16383.787109,26429.832031,6182.388184,,,,2.059857,6.929426,-2.226098,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:49.851,,,,,,,0.884745,11.764104,31.929061,,16373.691406,26388.093750,6183.652832,,,,2.078215,6.900685,-2.190349,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:49.914,,,,,,,0.884745,11.764104,31.929174,,16363.576172,26346.435547,6186.020020,,,,2.092845,6.868635,-2.144684,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:49.977,,,,,,,0.884745,11.764104,31.929287,,16353.442383,26304.570313,6187.813477,,,,2.105408,6.836753,-2.112249,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:50.040,,,,,,,0.884745,11.764104,31.929420,,16341.594727,26255.402344,6189.663086,,,,2.125264,6.798703,-2.065114,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:50.103,,,,,,,0.884745,11.764104,31.929533,,16331.416992,26213.679688,6192.288086,,,,2.142966,6.767363,-2.012478,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:50.166,,,,,,,0.884745,11.764104,31.929645,,16321.220703,26171.935547,6194.980957,,,,2.161137,6.736779,-1.959796,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:50.229,,,,,,,0.884745,11.764104,31.929775,,16309.296875,26123.855469,6197.355957,,,,2.189446,6.701610,-1.903393,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:50.292,,,,,,,0.884745,11.764104,31.929888,,16299.057617,26082.150391,6198.427734,,,,2.212418,6.667234,-1.860551,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:50.355,,,,,,,0.884745,11.764104,31.930001,,16288.796875,26040.501953,6200.710938,,,,2.233539,6.628620,-1.832304,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:50.418,,,,,,,0.884745,11.764104,31.930113,,16278.516602,25998.949219,6202.567871,,,,2.255034,6.593289,-1.794602,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:50.481,,,,,,,0.884745,11.764104,31.930243,,16266.497070,25950.982422,6204.426758,,,,2.278892,6.547684,-1.759630,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:50.544,,,,,,,0.884745,11.764104,31.930356,,16256.172852,25909.291016,6205.428711,,,,2.297320,6.512110,-1.713018,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:50.607,,,,,,,0.884745,11.764104,31.930489,,16244.099609,25860.037109,6207.562012,,,,2.318142,6.474591,-1.662488,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:50.670,,,,,,,0.884745,11.764104,31.930598,,16233.732422,25819.923828,6208.480469,,,,2.333347,6.441047,-1.630472,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:50.733,,,,,,,0.884745,11.764104,31.930711,,16223.342773,25778.216797,6210.957520,,,,2.344538,6.410291,-1.612036,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:50.796,,,,,,,0.884745,11.764104,31.930824,,16212.933594,25736.582031,6211.705078,,,,2.357619,6.376297,-1.566660,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:50.858,,,,,,,0.884745,11.764104,31.930916,,16204.243164,25702.582031,6212.423828,,,,2.369144,6.348671,-1.519100,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:50.921,,,,,,,0.884745,11.764104,31.931066,,16190.310547,25647.250000,6214.561035,,,,2.389823,6.305547,-1.466521,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:50.984,,,,,,,0.884745,11.764104,31.931179,,16179.836914,25605.792969,6215.988770,,,,2.405640,6.272980,-1.424591,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:51.047,,,,,,,0.884745,11.764104,31.931309,,16167.592773,25557.906250,6217.458984,,,,2.421037,6.234222,-1.364359,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:51.110,,,,,,,0.884745,11.764104,31.931421,,16157.074219,25516.287109,6218.112793,,,,2.442820,6.205423,-1.317499,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:51.173,,,,,,,0.884745,11.764104,31.931534,,16146.535156,25474.843750,6219.479004,,,,2.462015,6.171001,-1.295497,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:51.236,,,,,,,0.884745,11.764104,31.931643,,16135.977539,25434.742188,6220.309570,,,,2.476898,6.136100,-1.272404,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:51.299,,,,,,,0.884745,11.764104,31.931756,,16125.398438,25393.230469,6220.511230,,,,2.493230,6.103113,-1.207589,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:51.362,,,,,,,0.884745,11.764104,31.931886,,16113.029297,25345.361328,6221.885254,,,,2.510650,6.073306,-1.139466,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:51.425,,,,,,,0.884745,11.764104,31.931998,,16102.407227,25304.070313,6222.607910,,,,2.524328,6.042000,-1.082668,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:51.488,,,,,,,0.884745,11.764104,31.932128,,16089.987305,25256.208984,6223.940918,,,,2.545950,6.009962,-1.035471,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:51.551,,,,,,,0.884745,11.764104,31.932241,,16079.319336,25214.853516,6224.928711,,,,2.564113,5.979975,-1.003898,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:51.614,,,,,,,0.884745,11.764104,31.932350,,16068.632813,25174.679688,6226.030762,,,,2.584062,5.945589,-0.962726,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:51.677,,,,,,,0.884745,11.764104,31.932463,,16057.924805,25133.283203,6225.752930,,,,2.603573,5.913577,-0.904760,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:51.740,,,,,,,0.884745,11.764104,31.932593,,16045.407227,25085.527344,6226.651855,,,,2.624818,5.876794,-0.850540,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:51.803,,,,,,,0.884745,11.764104,31.932705,,16034.656250,25044.142578,6227.739746,,,,2.646889,5.851348,-0.808269,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:51.866,,,,,,,0.884745,11.764104,31.932835,,16022.086914,24996.574219,6227.857910,,,,2.671574,5.819629,-0.758679,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:51.929,,,,,,,0.884745,11.764104,31.932944,,16011.292969,24956.294922,6229.383789,,,,2.691195,5.794497,-0.710019,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:51.992,,,,,,,0.884745,11.764104,31.933057,,16000.476563,24914.958984,6230.270508,,,,2.715581,5.770917,-0.670181,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:52.055,,,,,,,0.884745,11.764104,31.933166,,15989.642578,24874.822266,6229.788574,,,,2.741154,5.744941,-0.650954,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:52.118,,,,,,,0.884745,11.764104,31.933279,,15978.788086,24833.449219,6230.827148,,,,2.767707,5.714923,-0.615876,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:52.181,,,,,,,0.884745,11.764104,31.933409,,15966.098633,24785.757813,6231.441895,,,,2.794066,5.679097,-0.555211,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:52.244,,,,,,,0.884745,11.764104,31.933518,,15955.202148,24745.833984,6231.528320,,,,2.813051,5.650355,-0.491355,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:52.307,,,,,,,0.884745,11.764104,31.933648,,15942.460938,24698.109375,6232.272949,,,,2.837686,5.624304,-0.419444,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:52.370,,,,,,,0.884745,11.764104,31.933761,,15931.519531,24656.800781,6233.038086,,,,2.861592,5.601481,-0.356382,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:52.433,,,,,,,0.884745,11.764104,31.933870,,15920.559570,24616.826172,6233.326660,,,,2.886806,5.577633,-0.314847,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:52.496,,,,,,,0.884745,11.764104,31.933983,,15909.579102,24575.447266,6232.952637,,,,2.911910,5.545689,-0.287712,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:52.559,,,,,,,0.884745,11.764104,31.934092,,15898.580078,24535.552734,6232.940430,,,,2.927788,5.516979,-0.254177,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:52.622,,,,,,,0.884745,11.764104,31.934222,,15885.722656,24488.132813,6232.468262,,,,2.941662,5.483477,-0.206187,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:52.685,,,,,,,0.884745,11.764104,31.934334,,15874.680664,24446.757813,6233.487793,,,,2.958449,5.456006,-0.156819,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:52.748,,,,,,,0.884745,11.764104,31.934461,,15861.774414,24400.572266,6232.936035,,,,2.982429,5.425019,-0.096023,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:52.811,,,,,,,0.884745,11.764104,31.934573,,15850.689453,24359.384766,6233.228027,,,,2.998324,5.400168,-0.052780,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:52.874,,,,,,,0.884745,11.764104,31.934683,,15839.585938,24319.412109,6232.107422,,,,3.013019,5.369878,-0.015683,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:52.937,,,,,,,0.884745,11.764104,31.934795,,15828.462891,24278.099609,6232.885742,,,,3.028336,5.340084,0.025327,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:53.000,,,,,,,0.884745,11.764104,31.934922,,15815.461914,24231.919922,6232.309082,,,,3.053043,5.304851,0.093401,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:53.063,,,,,,,0.884745,11.764104,31.935034,,15804.297852,24190.761719,6232.487305,,,,3.074739,5.281697,0.151807,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:53.126,,,,,,,0.884745,11.764104,31.935144,,15793.112305,24150.843750,6232.553711,,,,3.101589,5.250805,0.193187,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:53.189,,,,,,,0.884745,11.764104,31.935273,,15780.040039,24103.621094,6231.337402,,,,3.128563,5.212597,0.226485,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:53.252,,,,,,,0.884745,11.764104,31.935383,,15768.813477,24063.785156,6231.085938,,,,3.145154,5.178313,0.264780,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:53.315,,,,,,,0.884745,11.764104,31.935495,,15757.569336,24022.486328,6230.408691,,,,3.161202,5.149702,0.305186,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:05:53.378,,,,,,,0.884745,11.764104,31.935605,,15746.306641,23982.750000,6229.788574,,,,3.176872,5.120828,0.365801,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
